,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1174,3322,Harry Potter and the Goblet of Fire,GBA,2005,Action,Electronic Arts,0.44,0.16,0,0.01,0.61
1175,7219,The Lord of the Rings: The Third Age,GBA,2004,Role-Playing,Electronic Arts,0.16,0.06,0,0,0.22
1176,8329,Batman Begins,GBA,2005,Action,Electronic Arts,0.12,0.05,0,0,0.17
1177,9550,Ty the Tasmanian Tiger 2: Bush Rescue,GBA,2004,Platform,Electronic Arts,0.09,0.03,0,0,0.13
1178,8172,Looney Tunes: Back in Action,GBA,2003,Platform,Electronic Arts,0.13,0.05,0,0,0.18
1179,6582,Bionicle: Matoran Adventures,GBA,2002,Platform,Electronic Arts,0.18,0.07,0,0,0.26
1180,13699,Catwoman,GBA,2004,Action,Electronic Arts,0.03,0.01,0,0,0.04
1181,8955,Medal of Honor: Infiltrator,GBA,2003,Shooter,Electronic Arts,0.11,0.04,0,0,0.15
1182,1390,Madden NFL 2002,PS,2001,Sports,Electronic Arts,0.78,0.53,0,0.09,1.39
1183,856,Harry Potter and the Chamber of Secrets,PS,2002,Action,Electronic Arts,0.75,1.09,0.02,0.12,1.98
1184,4601,NASCAR Thunder 2002,PS,2001,Racing,Electronic Arts,0.23,0.16,0,0.03,0.42
1185,4499,Madden NFL 2002,N64,2001,Sports,Electronic Arts,0.41,0.02,0,0,0.43
1186,13666,Farm Frenzy 3,PC,2009,Strategy,Alawar Entertainment,0,0.03,0,0.01,0.04
1187,14581,Syberia,PC,2002,Action,Microids,0,0.02,0,0,0.03
1188,15473,Agatha Christie: The ABC Murders,PC,2016,Adventure,Microids,0,0.02,0,0,0.02
1189,2352,Call of Duty: Modern Warfare 3,Wii,2011,Shooter,Activision,0.6,0.21,0,0.08,0.89
1190,1381,Call of Duty: Black Ops,Wii,2010,Shooter,Activision,0.82,0.47,0,0.12,1.4
1191,863,Call of Duty: World at War,Wii,2008,Shooter,Activision,1.2,0.59,0,0.19,1.97
1192,231,Guitar Hero III: Legends of Rock,Wii,2007,Misc,Activision,3.06,1.12,0,0.44,4.62
1193,2259,Kung Fu Panda,Wii,2008,Action,Activision,0.5,0.32,0,0.09,0.92
1194,713,Call of Duty 3,Wii,2006,Shooter,Activision,1.19,0.84,0,0.23,2.26
1195,4752,Marvel: Ultimate Alliance,Wii,2006,Role-Playing,Activision,0.37,0.01,0,0.03,0.41
1196,1176,Guitar Hero 5,Wii,2009,Misc,Activision,0.94,0.49,0,0.15,1.58
1197,1349,LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Action,Activision,0.91,0.39,0,0.13,1.43
1198,1536,Guitar Hero: Aerosmith,Wii,2008,Misc,Activision,1.04,0.14,0,0.1,1.29
1199,2660,DJ Hero,Wii,2009,Misc,Activision,0.47,0.23,0,0.07,0.77
1200,1969,Skylanders: Trap Team,Wii,2014,Action,Activision,0.42,0.54,0,0.08,1.05
1201,2050,Guitar Hero: Warriors of Rock,Wii,2010,Misc,Activision,0.48,0.44,0,0.09,1.01
1202,2093,Band Hero,Wii,2009,Misc,Activision,0.6,0.3,0,0.09,0.99
1203,2189,Guitar Hero: Metallica,Wii,2009,Misc,Activision,0.41,0.43,0,0.1,0.95
1204,5466,Marvel: Ultimate Alliance 2,Wii,2009,Role-Playing,Activision,0.26,0.05,0,0.03,0.33
1205,4132,Spider-Man 3,Wii,2007,Platform,Activision,0.42,0.02,0,0.04,0.48
1206,3207,DJ Hero 2,Wii,2010,Misc,Activision,0.49,0.09,0,0.04,0.63
1207,3608,Madagascar: Escape 2 Africa,Wii,2008,Action,Activision,0.32,0.18,0,0.05,0.56
1208,2784,Indiana Jones and the Staff of Kings,Wii,2009,Action,Activision,0.36,0.3,0,0.08,0.74
1209,4300,iCarly,Wii,2009,Adventure,Activision,0.42,0,0,0.03,0.46
1210,6069,Shrek the Third,Wii,2007,Action,Activision,0.26,0.01,0,0.02,0.29
1211,3589,Tony Hawk: Shred,Wii,2010,Sports,Activision,0.41,0.11,0,0.04,0.56
1212,3622,Monster Jam: Path of Destruction,Wii,2010,Racing,Activision,0.5,0.02,0,0.03,0.56
1213,7691,Barbie Horse Adventures: Riding Camp,Wii,2008,Sports,Activision,0.18,0,0,0.01,0.2
1214,4531,How to Train Your Dragon,Wii,2010,Action,Activision,0.24,0.15,0,0.04,0.43
1215,6543,Monsters vs. Aliens,Wii,2009,Action,Activision,0.14,0.09,0,0.03,0.26
1216,6467,Skylanders: SuperChargers,Wii,2015,Action,Activision,0.05,0.19,0,0.02,0.26
1217,8839,Spider-Man: Friend or Foe,Wii,2007,Action,Activision,0.13,0.01,0,0.01,0.15
1218,6820,Spider-Man: Shattered Dimensions,Wii,2010,Action,Activision,0.13,0.09,0,0.02,0.24
1219,5393,Bee Movie Game,Wii,2007,Action,Activision,0.31,0.01,0,0.03,0.34
1220,4646,Monster Jam: Urban Assault,Wii,2008,Racing,Activision,0.39,0,0,0.03,0.42
1221,6667,Spider-Man: Web of Shadows,Wii,2008,Action,Activision,0.22,0.01,0,0.02,0.25
1222,8880,Hot Wheels: Beat That!,Wii,2007,Racing,Activision,0.13,0,0,0.01,0.15
1223,5782,Rapala Pro Bass Fishing 2010,Wii,2010,Sports,Activision,0.23,0.05,0,0.02,0.31
1224,8127,Transformers: Dark of the Moon,Wii,2011,Action,Activision,0.1,0.07,0,0.02,0.18
1225,5996,Guitar Hero: Van Halen,Wii,2009,Misc,Activision,0.14,0.12,0,0.03,0.29
1226,6226,Transformers: Cybertron Adventures,Wii,2010,Action,Activision,0.15,0.1,0,0.03,0.28
1227,11101,Spider-Man: Edge of Time,Wii,2011,Action,Activision,0.06,0.02,0,0.01,0.09
1228,10309,X-Men: Destiny,Wii,2011,Action,Activision,0.08,0.02,0,0.01,0.11
1229,6722,X-Men Origins: Wolverine,Wii,2009,Action,Activision,0.19,0.04,0,0.02,0.25
1230,6842,Dancing With The Stars,Wii,2007,Misc,Activision,0.22,0,0,0.02,0.24
1231,8503,Monster Jam,Wii,2007,Racing,Activision,0.15,0,0,0.01,0.16
1232,7085,Barbie and the Three Musketeers,Wii,2009,Adventure,Activision,0.21,0,0,0.02,0.23
1233,7696,NASCAR Unleashed,Wii,2011,Racing,Activision,0.18,0,0,0.01,0.2
1234,8782,Jurassic: The Hunted,Wii,2009,Shooter,Activision,0.14,0,0,0.01,0.15
1235,7981,Hot Wheels: Battle Force 5,Wii,2009,Racing,Activision,0.17,0,0,0.01,0.19
1236,8676,Arcade Zone,Wii,2009,Misc,Activision,0.14,0,0,0.01,0.16
1237,8697,Block Party,Wii,2008,Misc,Activision,0.14,0,0,0.01,0.16
1238,9380,Space Camp,Wii,2009,Action,Activision,0.12,0,0,0.01,0.13
1239,8894,DreamWorks Super Star Kartz,Wii,2011,Racing,Activision,0.1,0.04,0,0.01,0.15
1240,9229,Science Papa,Wii,2009,Misc,Activision,0.12,0.01,0,0.01,0.14
1241,10910,Generator Rex: Agent of Providence,Wii,2011,Action,Activision,0.07,0.01,0,0.01,0.09
1242,11732,Kung Fu Panda: Legendary Warriors,Wii,2008,Action,Activision,0.07,0,0,0,0.08
1243,3213,Call of Duty: Black Ops,DS,2010,Shooter,Activision,0.54,0.05,0,0.04,0.63
1244,1946,Call of Duty 4: Modern Warfare,DS,2007,Shooter,Activision,0.96,0.02,0.01,0.08,1.06
1245,2290,Call of Duty: World at War,DS,2008,Shooter,Activision,0.57,0.26,0,0.08,0.91
1246,725,LEGO Indiana Jones: The Original Adventures,DS,2008,Action,Activision,1.42,0.61,0,0.21,2.23
1247,381,Guitar Hero: On Tour,DS,2008,Misc,Activision,2.11,1.01,0.01,0.35,3.48
1248,3986,Spider-Man 2,DS,2004,Action,Activision,0.41,0.02,0.03,0.04,0.5
1249,1571,Kung Fu Panda,DS,2008,Action,Activision,0.56,0.57,0,0.14,1.26
1250,1658,LEGO Indiana Jones 2: The Adventure Continues,DS,2009,Action,Activision,0.66,0.43,0,0.12,1.21
1251,5777,Madagascar,DS,2005,Platform,Activision,0.25,0.04,0,0.03,0.31
1252,4376,Band Hero,DS,2009,Misc,Activision,0.21,0.19,0,0.05,0.45
1253,7561,Marvel: Ultimate Alliance 2,DS,2009,Role-Playing,Activision,0.16,0.03,0,0.02,0.2
1254,4185,Spider-Man 3,DS,2007,Platform,Activision,0.41,0.02,0,0.04,0.47
1255,2754,Madagascar: Escape 2 Africa,DS,2008,Action,Activision,0.42,0.26,0,0.07,0.75
1256,6517,Indiana Jones and the Staff of Kings,DS,2009,Action,Activision,0.17,0.07,0,0.02,0.26
1257,2811,iCarly,DS,2009,Adventure,Activision,0.67,0.01,0,0.05,0.73
1258,8707,Ultimate Spider-Man,DS,2005,Action,Activision,0.14,0,0,0.01,0.16
1259,12152,James Bond 007: Blood Stone,DS,2010,Shooter,Activision,0.05,0.01,0,0,0.07
1260,3264,Wipeout: The Game,DS,2010,Misc,Activision,0.58,0,0,0.04,0.62
1261,5067,Monster Jam: Path of Destruction,DS,2010,Racing,Activision,0.35,0,0,0.02,0.38
1262,3661,Barbie Horse Adventures: Riding Camp,DS,2008,Sports,Activision,0.51,0,0,0.04,0.55
1263,3737,How to Train Your Dragon,DS,2010,Action,Activision,0.32,0.17,0,0.05,0.54
1264,6214,Over the Hedge,DS,2006,Platform,Activision,0.25,0.01,0,0.02,0.28
1265,3912,Monsters vs. Aliens,DS,2009,Action,Activision,0.33,0.13,0,0.05,0.51
1266,8067,Shrek SuperSlam,DS,2005,Action,Activision,0.17,0,0,0.01,0.18
1267,4205,Spider-Man: Friend or Foe,DS,2007,Action,Activision,0.43,0,0,0.04,0.47
1268,7819,Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.17,0.01,0,0.01,0.19
1269,4372,Bee Movie Game,DS,2007,Action,Activision,0.41,0,0,0.03,0.45
1270,4462,Puppy Luv: Spa and Resort,DS,2007,Simulation,Activision,0.4,0,0,0.03,0.44
1271,4892,Monster Jam: Urban Assault,DS,2008,Racing,Activision,0.37,0,0,0.03,0.39
1272,10403,X-Men: The Official Game,DS,2006,Action,Activision,0.1,0,0,0.01,0.11
1273,10613,Spider-Man: Web of Shadows,DS,2008,Action,Activision,0.09,0,0,0.01,0.1
1274,6969,Hot Wheels: Beat That!,DS,2007,Racing,Activision,0.22,0,0,0.02,0.23
1275,10747,Rapala Pro Bass Fishing 2010,DS,2010,Sports,Activision,0.09,0,0,0.01,0.1
1276,5046,Guitar Hero On Tour: Modern Hits,DS,2009,Misc,Activision,0.13,0.2,0,0.04,0.38
1277,6184,Shrek: Ogres & Dronkeys,DS,2007,Simulation,Activision,0.26,0,0,0.02,0.28
1278,9044,Spider-Man: Edge of Time,DS,2011,Action,Activision,0.12,0.01,0,0.01,0.14
1279,12463,X-Men: Destiny,DS,2011,Action,Activision,0.05,0.01,0,0,0.06
1280,7713,X-Men Origins: Wolverine,DS,2009,Action,Activision,0.15,0.03,0,0.02,0.2
1281,9174,Monster Jam,DS,2007,Racing,Activision,0.13,0,0,0.01,0.14
1282,9493,Barbie and the Three Musketeers,DS,2009,Adventure,Activision,0.12,0,0,0.01,0.13
1283,8730,Hot Wheels: Battle Force 5,DS,2009,Racing,Activision,0.13,0.02,0,0.01,0.15
1284,8703,Space Camp,DS,2009,Action,Activision,0.14,0,0,0.01,0.16
1285,9496,DreamWorks Super Star Kartz,DS,2011,Racing,Activision,0.09,0.03,0,0.01,0.13
1286,10344,Science Papa,DS,2009,Misc,Activision,0.09,0.01,0,0.01,0.11
1287,9402,Over the Hedge: Hammy Goes Nuts!,DS,2006,Platform,Activision,0.12,0,0,0.01,0.13
1288,9521,Spider-Man: Battle for New York,DS,2006,Platform,Activision,0.12,0,0,0.01,0.13
1289,12059,Generator Rex: Agent of Providence,DS,2011,Action,Activision,0.05,0.01,0,0.01,0.07
1290,11108,Bakugan: Rise of the Resistance,DS,2011,Strategy,Activision,0.06,0.02,0,0.01,0.09
1291,14573,Kung Fu Panda: Legendary Warriors,DS,2008,Action,Activision,0.02,0,0,0,0.03
1292,11802,ZhuZhu Pets: Quest for Zhu,DS,2011,Misc,Activision,0.07,0,0,0.01,0.07
1293,38,Call of Duty: Modern Warfare 3,PS3,2011,Shooter,Activision,5.54,5.82,0.49,1.62,13.46
1294,41,Call of Duty: Black Ops,PS3,2010,Shooter,Activision,5.98,4.44,0.48,1.83,12.73
1295,35,Call of Duty: Black Ops II,PS3,2012,Shooter,Activision,4.99,5.88,0.65,2.52,14.03
1296,56,Call of Duty: Modern Warfare 2,PS3,2009,Shooter,Activision,4.99,3.69,0.38,1.63,10.69
1297,68,Call of Duty: Ghosts,PS3,2013,Shooter,Activision,4.09,3.73,0.38,1.38,9.59
1298,121,Call of Duty 4: Modern Warfare,PS3,2007,Shooter,Activision,3.1,2.3,0.28,1.04,6.72
1299,245,Call of Duty: Advanced Warfare,PS3,2014,Shooter,Activision,1.54,1.94,0.19,0.77,4.45
1300,167,Call of Duty: World at War,PS3,2008,Shooter,Activision,2.72,1.87,0,0.84,5.43
1301,1026,Destiny,PS3,2014,Shooter,Activision,0.67,0.66,0.12,0.27,1.73
1302,712,Guitar Hero III: Legends of Rock,PS3,2007,Misc,Activision,1.4,0.54,0.02,0.3,2.26
1303,1954,LEGO Indiana Jones: The Original Adventures,PS3,2008,Action,Activision,0.44,0.44,0,0.18,1.06
1304,3855,Kung Fu Panda,PS3,2008,Action,Activision,0.21,0.21,0,0.09,0.52
1305,1240,Call of Duty 3,PS3,2006,Shooter,Activision,0.6,0.63,0.03,0.26,1.52
1306,4948,Marvel: Ultimate Alliance,PS3,2006,Role-Playing,Activision,0.33,0.02,0,0.04,0.39
1307,4700,Destiny: The Taken King,PS3,2015,Shooter,Activision,0.16,0.17,0.02,0.06,0.41
1308,1849,Guitar Hero 5,PS3,2009,Misc,Activision,0.53,0.4,0,0.17,1.1
1309,2283,LEGO Indiana Jones 2: The Adventure Continues,PS3,2009,Action,Activision,0.47,0.3,0,0.13,0.91
1310,2100,Guitar Hero: Aerosmith,PS3,2008,Misc,Activision,0.73,0.15,0,0.11,0.99
1311,2293,DJ Hero,PS3,2009,Misc,Activision,0.42,0.34,0,0.14,0.91
1312,2955,Skylanders: Trap Team,PS3,2014,Action,Activision,0.24,0.33,0,0.12,0.69
1313,2523,Guitar Hero: Warriors of Rock,PS3,2010,Misc,Activision,0.33,0.35,0,0.14,0.82
1314,2735,Band Hero,PS3,2009,Misc,Activision,0.41,0.24,0,0.11,0.75
1315,3201,Guitar Hero: Metallica,PS3,2009,Misc,Activision,0.28,0.24,0,0.1,0.63
1316,2761,Marvel: Ultimate Alliance 2,PS3,2009,Role-Playing,Activision,0.49,0.16,0,0.09,0.75
1317,2982,Spider-Man 3,PS3,2007,Platform,Activision,0.26,0.29,0.02,0.12,0.68
1318,2738,DJ Hero 2,PS3,2010,Misc,Activision,0.47,0.19,0,0.09,0.75
1319,6177,Guitar Hero Live,PS3,2015,Misc,Activision,0.09,0.14,0,0.05,0.28
1320,6954,Madagascar: Escape 2 Africa,PS3,2008,Action,Activision,0.12,0.08,0,0.04,0.23
1321,2777,Blur,PS3,2010,Racing,Activision,0.22,0.37,0.02,0.13,0.74
1322,2846,James Bond 007: Blood Stone,PS3,2010,Shooter,Activision,0.18,0.38,0.02,0.13,0.72
1323,3172,Wolfenstein,PS3,2009,Shooter,Activision,0.25,0.28,0,0.11,0.64
1324,3816,The Walking Dead: Survival Instinct,PS3,2013,Shooter,Activision,0.28,0.17,0,0.08,0.53
1325,8546,Angry Birds Trilogy,PS3,2012,Action,Activision,0.12,0.02,0,0.02,0.16
1326,6132,Tony Hawk: Shred,PS3,2010,Sports,Activision,0.18,0.07,0,0.04,0.28
1327,6784,Monster Jam: Path of Destruction,PS3,2010,Racing,Activision,0.21,0.02,0,0.02,0.24
1328,8049,How to Train Your Dragon,PS3,2010,Action,Activision,0.12,0.04,0,0.02,0.18
1329,5811,Monsters vs. Aliens,PS3,2009,Action,Activision,0.21,0.06,0,0.03,0.31
1330,4886,Skylanders: SuperChargers,PS3,2015,Action,Activision,0.15,0.18,0,0.06,0.39
1331,4166,Deadpool,PS3,2013,Action,Activision,0.23,0.17,0,0.08,0.47
1332,4349,Spider-Man: Shattered Dimensions,PS3,2010,Action,Activision,0.26,0.13,0,0.06,0.45
1333,4741,Transformers: Fall of Cybertron,PS3,2012,Action,Activision,0.19,0.15,0,0.07,0.41
1334,6340,Spider-Man: Web of Shadows,PS3,2008,Action,Activision,0.2,0.04,0,0.03,0.27
1335,6271,Rapala Pro Bass Fishing 2010,PS3,2010,Sports,Activision,0.18,0.06,0,0.03,0.27
1336,5155,Transformers: Dark of the Moon,PS3,2011,Action,Activision,0.11,0.19,0,0.07,0.37
1337,6223,Guitar Hero: Van Halen,PS3,2009,Misc,Activision,0.14,0.09,0,0.04,0.28
1338,6093,Family Guy: Back to the Multiverse,PS3,2012,Action,Activision,0.12,0.12,0,0.05,0.29
1339,6413,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014,Adventure,Activision,0.11,0.11,0,0.05,0.27
1340,7054,Spider-Man: Edge of Time,PS3,2011,Action,Activision,0.13,0.07,0,0.03,0.23
1341,6720,X-Men: Destiny,PS3,2011,Action,Activision,0.14,0.08,0,0.03,0.25
1342,10238,Transformers: Devastation,PS3,2015,Action,Activision,0.03,0.07,0,0.02,0.11
1343,7304,Apache: Air Assault,PS3,2010,Simulation,Activision,0.11,0.07,0,0.03,0.22
1344,8881,Soldier of Fortune: Payback,PS3,2007,Shooter,Activision,0.12,0.02,0,0.01,0.15
1345,10770,NASCAR Unleashed,PS3,2011,Racing,Activision,0.09,0,0,0.01,0.1
1346,7974,Jurassic: The Hunted,PS3,2009,Shooter,Activision,0.17,0,0,0.02,0.19
1347,9930,DreamWorks Super Star Kartz,PS3,2011,Racing,Activision,0.06,0.03,0,0.02,0.12
1348,11447,NASCAR The Game: Inside Line,PS3,2012,Racing,Activision,0.07,0,0,0.01,0.08
1349,11767,Generator Rex: Agent of Providence,PS3,2011,Action,Activision,0.05,0.01,0,0.01,0.07
1350,12932,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action,Activision,0.01,0.03,0,0.01,0.05
1351,14106,Fast & Furious: Showdown,PS3,2013,Action,Activision,0,0.03,0,0,0.03
1352,15601,Call of Duty: Modern Warfare Trilogy,PS3,2016,Shooter,Activision,0,0.01,0,0,0.02
1353,30,Call of Duty: Modern Warfare 3,X360,2011,Shooter,Activision,9.03,4.28,0.13,1.32,14.76
1354,32,Call of Duty: Black Ops,X360,2010,Shooter,Activision,9.67,3.73,0.11,1.13,14.64
1355,36,Call of Duty: Black Ops II,X360,2012,Shooter,Activision,8.25,4.3,0.07,1.12,13.73
1356,37,Call of Duty: Modern Warfare 2,X360,2009,Shooter,Activision,8.52,3.63,0.08,1.29,13.51
1357,62,Call of Duty: Ghosts,X360,2013,Shooter,Activision,6.72,2.63,0.04,0.82,10.21
1358,71,Call of Duty 4: Modern Warfare,X360,2007,Shooter,Activision,5.91,2.38,0.13,0.9,9.32
1359,258,Call of Duty: Advanced Warfare,X360,2014,Shooter,Activision,2.75,1.18,0,0.37,4.31
1360,99,Call of Duty: World at War,X360,2008,Shooter,Activision,4.79,1.9,0,0.69,7.37
1361,873,Destiny,X360,2014,Shooter,Activision,1.3,0.49,0,0.16,1.95
1362,238,Guitar Hero III: Legends of Rock,X360,2007,Misc,Activision,3.19,0.92,0.01,0.42,4.53
1363,325,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,Activision,2.4,1.03,0,0.36,3.78
1364,459,Kung Fu Panda,X360,2008,Action,Activision,1.91,0.84,0,0.29,3.05
1365,551,Call of Duty 3,X360,2006,Shooter,Activision,1.49,0.93,0.02,0.27,2.71
1366,614,Marvel: Ultimate Alliance,X360,2006,Role-Playing,Activision,2.29,0.02,0,0.19,2.5
1367,843,Call of Duty 2,X360,2005,Shooter,Activision,1.81,0.05,0.01,0.15,2.02
1368,5004,Destiny: The Taken King,X360,2015,Shooter,Activision,0.22,0.12,0,0.03,0.38
1369,1800,Guitar Hero 5,X360,2009,Misc,Activision,0.65,0.37,0,0.11,1.14
1370,2005,LEGO Indiana Jones 2: The Adventure Continues,X360,2009,Action,Activision,0.62,0.33,0,0.09,1.04
1371,1620,Guitar Hero: Aerosmith,X360,2008,Misc,Activision,1,0.14,0,0.1,1.23
1372,1957,DJ Hero,X360,2009,Misc,Activision,0.56,0.4,0,0.11,1.06
1373,2240,Skylanders: Trap Team,X360,2014,Action,Activision,0.54,0.31,0,0.08,0.93
1374,2407,Guitar Hero: Warriors of Rock,X360,2010,Misc,Activision,0.47,0.32,0,0.08,0.87
1375,2591,Band Hero,X360,2009,Misc,Activision,0.51,0.22,0,0.07,0.8
1376,2562,Guitar Hero: Metallica,X360,2009,Misc,Activision,0.52,0.21,0,0.07,0.81
1377,2289,Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,Activision,0.68,0.15,0,0.08,0.91
1378,3509,Spider-Man 3,X360,2007,Platform,Activision,0.49,0.04,0,0.04,0.57
1379,2512,DJ Hero 2,X360,2010,Misc,Activision,0.64,0.12,0,0.06,0.82
1380,6922,Guitar Hero Live,X360,2015,Misc,Activision,0.12,0.1,0,0.02,0.24
1381,6656,Madagascar: Escape 2 Africa,X360,2008,Action,Activision,0.12,0.1,0,0.03,0.25
1382,3371,Blur,X360,2010,Racing,Activision,0.25,0.28,0,0.06,0.6
1383,4102,James Bond 007: Blood Stone,X360,2010,Shooter,Activision,0.2,0.24,0,0.05,0.48
1384,2948,Shrek the Third,X360,2007,Action,Activision,0.54,0.1,0,0.06,0.69
1385,3584,Wolfenstein,X360,2009,Shooter,Activision,0.28,0.22,0,0.06,0.56
1386,3179,The Walking Dead: Survival Instinct,X360,2013,Shooter,Activision,0.46,0.12,0,0.05,0.64
1387,6437,Angry Birds Trilogy,X360,2012,Action,Activision,0.18,0.06,0,0.02,0.27
1388,6535,Tony Hawk: Shred,X360,2010,Sports,Activision,0.17,0.07,0,0.02,0.26
1389,9881,Monster Jam: Path of Destruction,X360,2010,Racing,Activision,0.11,0,0,0.01,0.12
1390,9145,How to Train Your Dragon,X360,2010,Action,Activision,0.11,0.02,0,0.01,0.14
1391,8367,Monsters vs. Aliens,X360,2009,Action,Activision,0.12,0.03,0,0.01,0.17
1392,4285,Skylanders: SuperChargers,X360,2015,Action,Activision,0.24,0.18,0,0.04,0.46
1393,4265,Deadpool,X360,2013,Action,Activision,0.26,0.16,0,0.04,0.46
1394,5912,Spider-Man: Friend or Foe,X360,2007,Action,Activision,0.26,0.02,0,0.02,0.3
1395,5189,Spider-Man: Shattered Dimensions,X360,2010,Action,Activision,0.24,0.09,0,0.03,0.36
1396,8322,Bee Movie Game,X360,2007,Action,Activision,0.16,0,0,0.01,0.17
1397,4426,Transformers: Fall of Cybertron,X360,2012,Action,Activision,0.28,0.13,0,0.04,0.44
1398,8265,X-Men: The Official Game,X360,2006,Action,Activision,0.16,0.01,0,0.01,0.17
1399,4722,Spider-Man: Web of Shadows,X360,2008,Action,Activision,0.36,0.02,0,0.03,0.41
1400,8381,Hot Wheels: Beat That!,X360,2007,Racing,Activision,0.15,0,0,0.01,0.17
1401,4852,Rapala Pro Bass Fishing 2010,X360,2010,Sports,Activision,0.32,0.05,0,0.03,0.4
1402,5082,Quake 4,X360,2005,Shooter,Activision,0.32,0.03,0,0.03,0.38
1403,6054,Transformers: Dark of the Moon,X360,2011,Action,Activision,0.13,0.13,0,0.03,0.29
1404,5942,Guitar Hero: Van Halen,X360,2009,Misc,Activision,0.16,0.1,0,0.03,0.3
1405,6652,Family Guy: Back to the Multiverse,X360,2012,Action,Activision,0.14,0.09,0,0.02,0.25
1406,7224,Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,2014,Adventure,Activision,0.11,0.09,0,0.02,0.22
1407,6673,Spider-Man: Edge of Time,X360,2011,Action,Activision,0.18,0.05,0,0.02,0.25
1408,6900,X-Men: Destiny,X360,2011,Action,Activision,0.18,0.05,0,0.02,0.24
1409,7600,Monster Jam,X360,2007,Racing,Activision,0.18,0,0,0.02,0.2
1410,10963,Transformers: Devastation,X360,2015,Action,Activision,0.06,0.02,0,0.01,0.09
1411,8447,Apache: Air Assault,X360,2010,Simulation,Activision,0.12,0.04,0,0.01,0.17
1412,7666,Soldier of Fortune: Payback,X360,2007,Shooter,Activision,0.18,0.01,0,0.01,0.2
1413,9832,NASCAR Unleashed,X360,2011,Racing,Activision,0.11,0,0,0.01,0.12
1414,9652,Jurassic: The Hunted,X360,2009,Shooter,Activision,0.12,0,0,0.01,0.13
1415,9398,History Civil War: Secret Missions,X360,2008,Shooter,Activision,0.12,0,0,0.01,0.13
1416,12429,DreamWorks Super Star Kartz,X360,2011,Racing,Activision,0.05,0.01,0,0,0.06
1417,9241,The History Channel: Civil War - A Nation Divided,X360,2006,Shooter,Activision,0.13,0,0,0.01,0.14
1418,10252,Pimp My Ride,X360,2006,Racing,Activision,0.1,0.01,0,0.01,0.11
1419,10599,NASCAR The Game: Inside Line,X360,2012,Racing,Activision,0.09,0,0,0.01,0.1
1420,12386,Generator Rex: Agent of Providence,X360,2011,Action,Activision,0.05,0.01,0,0,0.06
1421,14485,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.02,0,0,0.03
1422,13356,Fast & Furious: Showdown,X360,2013,Action,Activision,0,0.04,0,0,0.05
1423,14985,Rapala for Kinect,X360,2011,Sports,Activision,0,0.02,0,0,0.02
1424,15807,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0,0,0.02
1425,208,Guitar Hero III: Legends of Rock,PS2,2007,Misc,Activision,3.49,0.01,0.01,1.48,4.98
1426,391,Spider-Man 2,PS2,2004,Action,Activision,1.75,1.2,0.02,0.43,3.41
1427,412,True Crime: Streets of LA,PS2,2003,Action,Activision,1.89,1.05,0.02,0.31,3.27
1428,3098,Kung Fu Panda,PS2,2008,Action,Activision,0.24,0,0,0.41,0.65
1429,501,Call of Duty: Finest Hour,PS2,2004,Shooter,Activision,1.51,1.12,0.01,0.24,2.89
1430,1921,Call of Duty 3,PS2,2006,Shooter,Activision,0.89,0.03,0,0.15,1.07
1431,2510,Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision,0.69,0.03,0,0.11,0.82
1432,886,X-Men Legends,PS2,2004,Role-Playing,Activision,1,0.72,0,0.21,1.93
1433,927,Shrek 2,PS2,2004,Platform,Activision,1.12,0.69,0.03,0.02,1.86
1434,1004,Star Wars: Starfighter,PS2,2001,Simulation,Activision,0.61,0.87,0.02,0.26,1.76
1435,1830,Guitar Hero 5,PS2,2009,Misc,Activision,0.28,0.3,0,0.54,1.12
1436,1507,Madagascar,PS2,2005,Platform,Activision,0.78,0.45,0,0.07,1.31
1437,2602,Guitar Hero: Aerosmith,PS2,2008,Misc,Activision,0.61,0,0,0.18,0.79
1438,1723,Gun,PS2,2005,Shooter,Activision,0.98,0.04,0,0.16,1.17
1439,1785,Tenchu: Wrath of Heaven,PS2,2003,Action,Activision,0.44,0.34,0.25,0.11,1.14
1440,1820,Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0,0.14,1.12
1441,5690,DJ Hero,PS2,2009,Misc,Activision,0.1,0.02,0,0.2,0.32
1442,4745,Band Hero,PS2,2009,Misc,Activision,0.15,0.06,0,0.2,0.41
1443,5321,Guitar Hero: Metallica,PS2,2009,Misc,Activision,0.17,0.13,0,0.04,0.35
1444,4766,Marvel: Ultimate Alliance 2,PS2,2009,Role-Playing,Activision,0.23,0.02,0,0.16,0.41
